mode,load,0_resnet34-2,1_vgg16-32,2_vgg16-8
mps-uncap,0.8,51.60468853588675,1052.5571072203852,273.54002819254606
mps-uncap,0.9,59.71516452789258,1187.841528117,293.6312548572667
mps-uncap,1.0,70.63934169216051,1348.8758077996251,330.9861497811196
mps-uncap,0.5,33.22356102909506,677.0620183206792,172.33703884839574
mps-uncap,0.6,40.05364944222623,789.958463960171,197.10735858992885
mps-uncap,0.7,45.7212625409093,921.2500089249189,231.75208914445483
mps-uncap,0.1,7.209398270278797,144.30309219122444,37.77352822877764
mps-uncap,0.2,13.958387683822368,258.66985107838684,71.98150071871763
mps-uncap,0.3,19.727126255934618,406.2163079620119,100.44851676913561
mps-uncap,0.4,27.26757816216347,519.43578336492,121.43000318781131
