mode,load,0_resnet34-2,1_vgg16-32,2_vgg16-8
mps-uncap,0.8,89.85789299011259,183.55121612548822,113.27816009521477
mps-uncap,0.9,240.92192649841303,423.7384605407715,131.3819694519043
mps-uncap,1.0,480.7267379760734,1387.3720836639402,688.2986617088311
mps-uncap,0.5,39.21976804733274,69.66047763824453,55.432262420654205
mps-uncap,0.6,65.55661678314206,87.15815544128421,61.3645172119141
mps-uncap,0.7,61.28296852111812,116.78615331649777,80.88471174240112
mps-uncap,0.1,17.698802947998047,34.015130996704094,20.12127399444579
mps-uncap,0.2,18.889818191528327,37.117331027984605,22.34769105911253
mps-uncap,0.3,24.96126890182491,50.02133846282959,28.85297775268549
mps-uncap,0.4,31.027288436889652,53.972566127777064,35.08381843566893
