mode,load,0_efficientnet_b5-2,1_efficientnet_b7-2,2_resnet152-2
mps-uncap,0.8,12344.029426574707,11756.404495239258,12125.321197509766
mps-uncap,0.9,14540.546226501463,18248.14109802246,17149.850606918335
mps-uncap,1.0,19906.79054260254,19625.108194351196,22050.47116279602
mps-uncap,0.5,97.80991077423096,111.57155036926271,100.19142627716066
mps-uncap,0.6,232.12051391601562,238.39240074157715,421.5794801712036
mps-uncap,0.7,5307.357215881348,6285.526466369629,6503.382635116577
mps-uncap,0.1,27.413606643676758,34.230279922485344,26.45201683044434
mps-uncap,0.2,28.82165908813477,38.897228240966804,26.199603080749508
mps-uncap,0.3,37.28318214416503,48.131275177001946,34.93094444274902
mps-uncap,0.4,49.85475540161133,71.55070304870605,48.102617263793945
