mode,load,0_efficientnet_b5-2,1_efficientnet_b7-2,2_resnet152-2
mps-uncap,0.8,12328.826665878296,11735.356378555298,12111.411142349243
mps-uncap,0.9,14525.168418884276,18226.506090164185,17136.294841766357
mps-uncap,1.0,19891.224241256714,19603.325700759884,22036.062860488895
mps-uncap,0.5,82.23044872283936,90.47536849975589,86.65463924407959
mps-uncap,0.6,216.77517890930176,216.91436767578122,408.0592393875122
mps-uncap,0.7,5292.066049575806,6264.234638214112,6489.7454261779785
mps-uncap,0.1,7.273054122924803,10.940933227539059,10.636234283447276
mps-uncap,0.2,13.39554786682129,17.97916889190674,12.830972671508787
mps-uncap,0.3,21.98464870452881,27.050685882568356,21.215009689331055
mps-uncap,0.4,34.923672676086426,49.95927810668946,34.528493881225586
