mode,load,0_efficientnet_b5-2,1_efficientnet_b7-2,2_resnet152-2
mps-uncap,0.8,6689.442157745361,6230.386734008789,6750.730037689209
mps-uncap,0.9,7895.902633666992,9764.744758605957,9618.465185165405
mps-uncap,1.0,10643.316864967346,10638.915538787842,12066.247820854187
mps-uncap,0.5,19.628047943115234,21.24309539794922,24.010181427001953
mps-uncap,0.6,76.51495933532715,88.1948471069336,183.78818035125732
mps-uncap,0.7,3423.7287044525146,4272.641897201538,3765.3651237487793
mps-uncap,0.1,0.030279159545898438,0.03135204315185547,0.028848648071289062
mps-uncap,0.2,0.025272369384765625,0.02574920654296875,0.025272369384765625
mps-uncap,0.3,0.03147125244140625,0.027418136596679688,0.03504753112792969
mps-uncap,0.4,7.22050666809082,11.765480041503906,6.828069686889648
