mode,load,0_efficientnet_b5-2,1_efficientnet_b7-2,2_resnet152-2
mps-uncap,0.8,13707.587242126465,13243.911981582642,13322.486400604248
mps-uncap,0.9,16582.757711410522,20060.919046401978,19132.95602798462
mps-uncap,1.0,22114.75658416748,21891.64662361145,24449.602603912354
mps-uncap,0.5,188.05861473083496,226.25303268432617,244.63653564453125
mps-uncap,0.6,347.43404388427734,355.35287857055664,590.5694961547852
mps-uncap,0.7,6217.549800872803,6777.080535888672,7294.704914093018
mps-uncap,0.1,46.564579010009766,40.311336517333984,30.867815017700195
mps-uncap,0.2,41.37301445007324,70.6186294555664,42.39034652709961
mps-uncap,0.3,74.84602928161621,85.26182174682617,85.78300476074219
mps-uncap,0.4,115.66734313964844,145.06840705871582,161.74578666687012
