mode,load,0_efficientnet_b5-2,1_efficientnet_b7-2,2_resnet152-2
mps-uncap,0.8,13633.61394405365,13013.197340965273,13214.811148643494
mps-uncap,0.9,16403.989815711975,19997.53541946411,18957.93681621552
mps-uncap,1.0,21914.569520950317,21587.958674430847,24178.417901992794
mps-uncap,0.5,154.33291196823114,200.26686191558818,191.30669832229626
mps-uncap,0.6,320.7976937294006,309.2505431175235,532.6095700263975
mps-uncap,0.7,6139.600048065186,6703.9270877838135,7227.136611938475
mps-uncap,0.1,41.85420989990233,55.05234718322755,41.027631759643576
mps-uncap,0.2,41.75399780273437,64.33264493942266,40.04630565643312
mps-uncap,0.3,61.28103971481323,75.44874668121336,59.63216781616222
mps-uncap,0.4,88.97888660430908,124.38828468322752,119.98157501220676
