mode,load,0_densenet121-8,1_densenet169-2,2_vgg16-2
mps-uncap,0.8,0.01239776611328125,0.012159347534179688,0.009298324584960938
mps-uncap,0.9,0.0152587890625,0.014066696166992188,0.011682510375976562
mps-uncap,1.0,0.013589859008789062,0.013828277587890625,0.011444091796875
mps-uncap,0.5,0.01049041748046875,0.01239776611328125,0.009059906005859375
mps-uncap,0.6,0.01049041748046875,0.01239776611328125,0.009298324584960938
mps-uncap,0.7,0.011920928955078125,0.013113021850585938,0.0095367431640625
mps-uncap,0.1,0.010013580322265625,0.012874603271484375,0.013828277587890625
mps-uncap,0.2,0.01239776611328125,0.012636184692382812,0.011205673217773438
mps-uncap,0.3,0.01239776611328125,0.01049041748046875,0.011444091796875
mps-uncap,0.4,0.011920928955078125,0.013113021850585938,0.0095367431640625
