mode,load,0_densenet121-8,1_densenet169-2,2_vgg16-2
mps-uncap,0.8,136.8763065338134,2274.3289589881897,122.03845024108901
mps-uncap,0.9,5779.948029518127,4272.716312408445,2623.2876515388484
mps-uncap,1.0,2290.795125961303,15102.871580123901,11762.23955154419
mps-uncap,0.5,36.68130636215197,97.84215927124004,9.242963790893585
mps-uncap,0.6,45.294418334960895,115.26480197906517,13.429074287414547
mps-uncap,0.7,110.00445842742943,376.72664165496826,26.838564872741685
mps-uncap,0.1,13.377714157104464,30.422244071960446,2.7887821197509766
mps-uncap,0.2,23.88776302337645,30.01623630523688,4.04729127883911
mps-uncap,0.3,24.437794685363777,35.345623493194594,4.684820175170896
mps-uncap,0.4,26.03560924530029,51.32244110107418,7.440309524536133
