mode,load,0_densenet121-8,1_densenet169-2,2_vgg16-2
mps-uncap,0.8,247.21717834472656,2365.516424179077,176.32341384887695
mps-uncap,0.9,5881.348133087158,4418.6060428619385,2724.7183322906494
mps-uncap,1.0,2370.6235885620117,15315.00220298767,11891.476392745972
mps-uncap,0.5,77.43477821350098,172.18255996704102,31.95643424987793
mps-uncap,0.6,76.2171745300293,180.01961708068848,31.322717666625977
mps-uncap,0.7,175.28128623962402,491.7111396789551,46.71454429626465
mps-uncap,0.1,38.83814811706543,61.756134033203125,9.629964828491211
mps-uncap,0.2,44.641733169555664,75.4384994506836,13.354301452636719
mps-uncap,0.3,51.82003974914551,67.20519065856934,13.948917388916016
mps-uncap,0.4,54.07857894897461,96.18330001831055,17.951250076293945
