mode,load,0_densenet121-8,1_densenet169-2,2_vgg16-2
mps-uncap,0.8,13.744831085205078,20.568132400512695,4.055476188659668
mps-uncap,0.9,16.657543182373047,18.709588050842285,3.982639312744141
mps-uncap,1.0,13.945746421813967,21.277856826782227,4.177331924438477
mps-uncap,0.5,13.328123092651367,19.224238395690918,3.4022331237792955
mps-uncap,0.6,13.078737258911135,19.24304962158203,3.6390304565429688
mps-uncap,0.7,15.94052314758301,18.543720245361328,3.778219223022461
mps-uncap,0.1,13.540267944335938,30.097293853759766,3.233790397644043
mps-uncap,0.2,21.308422088623047,20.40400505065918,2.8570175170898438
mps-uncap,0.3,15.390706062316895,20.008516311645508,3.007125854492189
mps-uncap,0.4,14.303827285766602,19.63810920715332,3.1754016876220703
