mode,load,0_densenet121-8,1_densenet169-2,2_vgg16-2
mps-uncap,0.8,12.196779251098633,17.78435707092285,2.171754837036133
mps-uncap,0.9,12.262582778930664,18.87035369873047,2.254962921142578
mps-uncap,1.0,12.76707649230957,18.986225128173828,2.3031234741210938
mps-uncap,0.5,12.038707733154297,17.311811447143555,2.1610260009765625
mps-uncap,0.6,12.019157409667969,17.3342227935791,2.1638870239257812
mps-uncap,0.7,12.089014053344727,17.597436904907227,2.1877288818359375
mps-uncap,0.1,11.920690536499023,17.29297637939453,2.187490463256836
mps-uncap,0.2,12.05897331237793,17.014026641845703,2.184629440307617
mps-uncap,0.3,12.169122695922852,17.182350158691406,2.1843910217285156
mps-uncap,0.4,12.012004852294922,17.17233657836914,2.1660327911376953
