mode,load,0_densenet121-8,1_densenet169-2,2_vgg16-2
mps-uncap,0.8,30.213117599487305,871.1051940917969,13.444304466247559
mps-uncap,0.9,2783.3251953125,1603.7695407867432,1151.9391536712646
mps-uncap,1.0,1536.5397930145264,7162.273168563843,5763.803482055664
mps-uncap,0.5,14.113068580627441,26.741981506347656,3.1175613403320312
mps-uncap,0.6,14.952421188354492,35.05754470825195,3.7927627563476562
mps-uncap,0.7,25.908708572387695,61.937570571899414,5.310535430908203
mps-uncap,0.1,12.897372245788574,19.97554302215576,2.8045177459716797
mps-uncap,0.2,15.174627304077148,19.450664520263672,2.735614776611328
mps-uncap,0.3,14.449834823608398,19.664645195007324,2.696514129638672
mps-uncap,0.4,13.847589492797852,20.07126808166504,2.7620792388916016
