mode,load,0_densenet121-8,1_densenet169-2,2_vgg16-2
mps-uncap,0.8,233.35504531860352,2346.367120742798,173.10428619384766
mps-uncap,0.9,5866.856575012207,4400.730848312378,2721.8680381774902
mps-uncap,1.0,2356.9207191467285,15295.60661315918,11888.243675231934
mps-uncap,0.5,65.06848335266113,154.27160263061523,28.78260612487793
mps-uncap,0.6,64.03493881225586,162.51826286315918,28.46050262451172
mps-uncap,0.7,159.16943550109863,473.86717796325684,43.59269142150879
mps-uncap,0.1,21.051645278930664,44.4180965423584,6.651639938354492
mps-uncap,0.2,32.49359130859375,58.39085578918457,10.502099990844727
mps-uncap,0.3,39.60704803466797,49.74484443664551,9.819507598876953
mps-uncap,0.4,41.75829887390137,78.80640029907227,15.282154083251953
