mode,load,0_efficientnet_b6-4,1_efficientnet_b7-8,2_resnet50-2
mps-uncap,0.8,68.7633752822876,23.60355854034424,10.747909545898438
mps-uncap,0.9,113.13199996948242,126.312255859375,108.30903053283691
mps-uncap,1.0,3964.6739959716797,1335.390567779541,2887.235164642334
mps-uncap,0.5,1.726388931274414,0.030994415283203125,0.3685951232910156
mps-uncap,0.6,7.160425186157227,4.6253204345703125,2.189040184020996
mps-uncap,0.7,24.468421936035156,11.282682418823242,4.7348737716674805
mps-uncap,0.1,0.03981590270996094,0.04076957702636719,0.02956390380859375
mps-uncap,0.2,0.03063678741455078,0.030994415283203125,0.027179718017578125
mps-uncap,0.3,0.028848648071289062,0.030040740966796875,0.024557113647460938
mps-uncap,0.4,0.026941299438476562,0.025033950805664062,0.018596649169921875
