mode,load,0_efficientnet_b6-4,1_efficientnet_b7-8,2_resnet50-2
mps-uncap,0.8,20.917534828186035,23.584723472595215,5.446672439575195
mps-uncap,0.9,19.56355571746826,25.65908432006836,5.560874938964844
mps-uncap,1.0,19.730329513549805,25.898218154907227,5.619525909423828
mps-uncap,0.5,18.204808235168457,22.584199905395508,5.2394866943359375
mps-uncap,0.6,18.368244171142578,22.980213165283203,5.2078962326049805
mps-uncap,0.7,19.902944564819336,22.981643676757812,5.263090133666992
mps-uncap,0.1,20.412087440490723,24.16861057281494,10.443449020385742
mps-uncap,0.2,19.045114517211914,23.390531539916992,8.311629295349121
mps-uncap,0.3,18.62502098083496,22.62115478515625,5.935549736022949
mps-uncap,0.4,18.257856369018555,22.70960807800293,5.433201789855957
