mode,load,0_efficientnet_b6-4,1_efficientnet_b7-8,2_resnet50-2
mps-uncap,0.8,17.363309860229492,21.665573120117188,4.61125373840332
mps-uncap,0.9,17.45152473449707,21.69322967529297,4.669666290283203
mps-uncap,1.0,17.772674560546875,21.3165283203125,4.7245025634765625
mps-uncap,0.5,17.165184020996094,20.888090133666992,4.665374755859375
mps-uncap,0.6,17.241716384887695,21.154165267944336,4.712104797363281
mps-uncap,0.7,17.354249954223633,21.152734756469727,4.636049270629883
mps-uncap,0.1,17.531156539916992,21.47507667541504,5.054950714111328
mps-uncap,0.2,17.16923713684082,21.544218063354492,4.723072052001953
mps-uncap,0.3,17.364978790283203,21.249771118164062,4.6443939208984375
mps-uncap,0.4,17.125844955444336,21.219968795776367,4.695892333984375
