mode,load,0_efficientnet_b6-4,1_efficientnet_b7-8,2_resnet50-2
mps-uncap,0.8,615.2153015136719,247.32136726379395,120.85199356079102
mps-uncap,0.9,544.4023609161377,639.2886638641357,891.1163806915283
mps-uncap,1.0,6673.324108123779,3045.3574657440186,5953.768014907837
mps-uncap,0.5,88.0892276763916,94.65432167053223,31.60262107849121
mps-uncap,0.6,143.49770545959473,116.73617362976074,39.19792175292969
mps-uncap,0.7,312.5758171081543,196.32625579833984,80.46293258666992
mps-uncap,0.1,29.73628044128418,46.19598388671875,21.03424072265625
mps-uncap,0.2,35.13646125793457,69.02432441711426,32.94944763183594
mps-uncap,0.3,43.17736625671387,73.03428649902344,37.09816932678223
mps-uncap,0.4,69.23556327819824,110.91828346252441,25.92325210571289
