mode,load,0_efficientnet_b6-4,1_efficientnet_b7-8,2_resnet50-2
mps-uncap,0.8,89.57290649414062,47.30939865112305,16.49641990661621
mps-uncap,0.9,132.99334049224854,152.52351760864258,114.50767517089844
mps-uncap,1.0,3985.2349758148193,1361.2735271453857,2892.5864696502686
mps-uncap,0.5,21.427154541015625,25.809049606323242,7.011175155639648
mps-uncap,0.6,25.788545608520508,28.383493423461914,7.900476455688477
mps-uncap,0.7,44.07382011413574,34.465909004211426,10.425686836242676
mps-uncap,0.1,21.154284477233887,24.750471115112305,10.672688484191895
mps-uncap,0.2,19.832968711853027,23.975610733032227,9.204268455505371
mps-uncap,0.3,19.8591947555542,23.82516860961914,7.455587387084961
mps-uncap,0.4,19.98281478881836,24.2006778717041,6.822824478149414
