mode,load,0_efficientnet_b6-4,1_efficientnet_b7-8,2_resnet50-2
mps-uncap,0.8,250.27356147766116,100.19447803497314,40.5139446258545
mps-uncap,0.9,353.6912679672241,371.75135612487793,717.7832126617432
mps-uncap,1.0,5634.591341018677,2719.276523590088,5209.005713462831
mps-uncap,0.5,31.47628307342528,32.87553787231446,8.54616165161133
mps-uncap,0.6,38.44361305236815,40.354251861572266,11.615586280822756
mps-uncap,0.7,97.92914390563969,58.88822078704834,20.173525810241703
mps-uncap,0.1,1.6221761703491218,6.333398818969727,4.806661605834959
mps-uncap,0.2,12.119293212890645,15.857648849487315,7.047510147094732
mps-uncap,0.3,16.623806953430176,20.933675765991214,6.710791587829595
mps-uncap,0.4,20.096921920776367,21.797752380371097,7.239341735839844
