mode,load,0_efficientnet_b6-4,1_efficientnet_b7-8,2_resnet50-2
mps-uncap,0.8,24.094364643096924,25.48718214035034,9.190707206726072
mps-uncap,0.9,21.362195014953613,28.769893646240234,8.800029754638672
mps-uncap,1.0,21.574525833129883,28.6427116394043,8.79354000091553
mps-uncap,0.5,21.727857589721673,27.92933940887451,9.08313751220702
mps-uncap,0.6,21.591157913207997,28.60093116760254,8.907613754272463
mps-uncap,0.7,23.93214225769043,25.323150157928463,9.055526256561283
mps-uncap,0.1,32.833924293518066,40.297887325286865,11.64094924926758
mps-uncap,0.2,31.695270538330078,35.70328712463377,11.29636764526367
mps-uncap,0.3,23.142523765563965,27.230887413024902,10.734436511993408
mps-uncap,0.4,22.148151397705078,27.56479024887085,9.455358982086182
