mode,load,0_vgg13-32,1_inception_v3-16,2_resnet18-4
mps-uncap,0.6,37.422933578491175,67.62008190155046,79.52703952789307
mig,0.6,149.29315328598017,77.53064155578616,11.443815231323262
mps-uncap,0.7,48.7552547454834,106.5542197227478,171.44256830215446
mig,0.7,215.17981529235828,105.30183792114225,14.779386520385753
mps-uncap,0.8,41.768982410431,183.19782733917324,245.11930704116776
mig,0.8,239.63773250579834,154.5199918746947,24.18729066848753
mps-uncap,0.9,53.357377052307164,509.84695911407454,5321.2407088279715
mig,0.9,403.54529380798357,211.8689465522766,52.86590099334715
mps-uncap,1.0,63.21728706359858,374.5029711723334,21558.959155082703
mig,1.0,3757.623896598816,925.998468399048,259.5117950439453
mps-uncap,1.1,73.66794824600228,5186.902656555176,30874.235002994537
mig,1.1,6844.220468997956,7355.2514934539795,6852.562003135682
mps-uncap,1.2,97.72669792175287,18294.325981140137,41860.78136205673
mig,1.2,16245.373678207397,13679.321031570435,13740.897207260132
mps-uncap,1.3,95.91473102569574,29224.5326590538,48953.0491065979
mig,1.3,19858.70916366577,22589.397673606873,17658.858907222748
