mode,load,0_vgg13-32,1_inception_v3-16,2_resnet18-4
mps-uncap,0.6,18.309831619262695,9.551048278808594,2.0116567611694336
mig,0.6,34.768104553222656,17.061471939086914,2.727031707763672
mps-uncap,0.7,18.35012435913086,9.525179862976074,2.0303726196289062
mig,0.7,34.966230392456055,17.127513885498047,2.737760543823242
mps-uncap,0.8,18.41592788696289,9.545087814331055,2.0105838775634766
mig,0.8,35.24160385131836,17.29404926300049,2.7632713317871094
mps-uncap,0.9,18.514394760131836,9.60683822631836,2.023935317993164
mig,0.9,35.59398651123047,17.48025417327881,2.8023719787597656
mps-uncap,1.0,18.627405166625977,9.634733200073242,2.023935317993164
mig,1.0,35.89069843292236,17.63749122619629,2.8362274169921875
mps-uncap,1.1,18.752336502075195,9.773492813110352,2.057313919067383
mig,1.1,35.91728210449219,17.686843872070312,2.844572067260742
mps-uncap,1.2,18.797755241394043,10.044336318969727,2.0928382873535156
mig,1.2,35.9196662902832,17.691373825073242,2.8448104858398438
mps-uncap,1.3,18.837928771972656,10.49196720123291,2.1920204162597656
mig,1.3,35.91132164001465,17.67265796661377,2.840757369995117
