mode,load,0_vgg13-32,1_inception_v3-16,2_resnet18-4
mps-uncap,0.6,0.025987625122070312,0.029802322387695312,1.9805431365966797
mig,0.6,16.22140407562256,4.124641418457031,0.8835792541503906
mps-uncap,0.7,0.020265579223632812,2.541184425354004,7.775306701660156
mig,0.7,26.880502700805664,12.224435806274414,1.6231536865234375
mps-uncap,0.8,0.02002716064453125,12.21466064453125,25.348424911499023
mig,0.8,41.30148887634277,20.570755004882812,2.827882766723633
mps-uncap,0.9,0.020503997802734375,39.68822956085205,2861.0498905181885
mig,0.9,96.89927101135254,42.82271862030029,6.202936172485352
mps-uncap,1.0,1.9142627716064453,78.53400707244873,10668.710708618164
mig,1.0,1927.2284507751465,388.0589008331299,92.77963638305664
mps-uncap,1.1,3.56292724609375,2014.9798393249512,15562.811970710754
mig,1.1,4171.331286430359,4778.804302215576,3366.543412208557
mps-uncap,1.2,9.325861930847168,7932.358026504517,20309.51702594757
mig,1.2,8861.229419708252,6445.146083831787,6834.795951843262
mps-uncap,1.3,11.8178129196167,13777.252554893494,23881.85167312622
mig,1.3,9606.977462768555,11356.112003326416,8536.288857460022
