mode,load,0_vgg13-32,1_inception_v3-16,2_resnet18-4
mps-uncap,0.6,15.959978103637699,24.608230590820312,25.899171829223636
mig,0.6,80.34672737121582,32.177543640136726,5.609869956970216
mps-uncap,0.7,18.00742149353027,41.64392948150636,57.54492282867432
mig,0.7,109.25374031066893,53.5304069519043,7.1656227111816415
mps-uncap,0.8,18.383383750915527,76.34208202362062,115.97771644592287
mig,0.8,152.12714672088623,84.72828865051271,12.058138847351074
mps-uncap,0.9,24.97982978820801,211.2479209899903,4703.255105018616
mig,0.9,256.15711212158203,143.01981925964355,24.46706295013428
mps-uncap,1.0,29.85453605651856,248.57542514801025,20149.118494987488
mig,1.0,3419.351577758789,755.4714202880863,180.14898300170904
mps-uncap,1.1,35.27894020080567,4703.024339675904,28175.678515434265
mig,1.1,6202.441358566284,7012.743330001831,6279.36544418335
mps-uncap,1.2,46.58091068267823,16594.337701797493,38370.938324928284
mig,1.2,15256.198644638062,13065.641260147095,12461.824750900269
mps-uncap,1.3,51.43949985504151,26508.04660320282,44423.181009292595
mig,1.3,17362.243461608887,20500.16074180603,15821.070885658264
