mode,load,0_vgg13-32,1_inception_v3-16,2_resnet18-4
mps-uncap,0.6,34.59510803222656,41.330718994140646,30.086684226989746
mig,0.6,116.45162105560301,49.70083236694337,8.475875854492188
mps-uncap,0.7,36.69900894165039,59.055781364440925,61.65504455566406
mig,0.7,144.7338104248047,71.12164497375485,10.051059722900394
mps-uncap,0.8,37.17033863067627,94.30084228515625,119.30735111236577
mig,0.8,187.9674196243286,102.94480323791505,14.940476417541502
mps-uncap,0.9,44.152164459228516,228.30934524536133,4708.063244819641
mig,0.9,293.33992004394526,161.27300262451172,27.338457107543945
mps-uncap,1.0,48.81076812744141,265.427303314209,20152.336525917053
mig,1.0,3455.726170539856,773.0710983276367,183.13608169555667
mps-uncap,1.1,54.43468093872071,4727.975416183472,28178.597235679626
mig,1.1,6238.527345657349,7030.509471893311,6282.188153266907
mps-uncap,1.2,65.69881439208984,16605.9488773346,38373.42393398285
mig,1.2,15291.94974899292,13083.461380004883,12464.672803878784
mps-uncap,1.3,70.30985355377197,26526.261925697327,44428.43761444092
mig,1.3,17398.507404327393,20518.449926376346,15823.85678291321
