mode,load,0_vgg13-32,1_inception_v3-16,2_resnet18-4
mps-uncap,0.6,0.0133514404296875,0.013589859008789062,0.010967254638671875
mig,0.6,0.0133514404296875,0.012636184692382812,0.011682510375976562
mps-uncap,0.7,0.0133514404296875,0.012636184692382812,0.011444091796875
mig,0.7,0.0133514404296875,0.014066696166992188,0.011205673217773438
mps-uncap,0.8,0.012874603271484375,0.014066696166992188,0.011682510375976562
mig,0.8,0.013589859008789062,0.012874603271484375,0.011444091796875
mps-uncap,0.9,0.0133514404296875,0.011920928955078125,0.013828277587890625
mig,0.9,0.012636184692382812,0.013589859008789062,0.010967254638671875
mps-uncap,1.0,0.013113021850585938,0.01430511474609375,0.013113021850585938
mig,1.0,0.015020370483398438,0.01430511474609375,0.010728836059570312
mps-uncap,1.1,0.012874603271484375,0.0152587890625,0.013828277587890625
mig,1.1,0.015735626220703125,0.015020370483398438,0.01430511474609375
mps-uncap,1.2,0.012874603271484375,0.015735626220703125,0.013589859008789062
mig,1.2,0.016927719116210938,0.02384185791015625,0.013113021850585938
mps-uncap,1.3,0.011205673217773438,0.02002716064453125,0.018596649169921875
mig,1.3,0.017642974853515625,0.021696090698242188,0.013113021850585938
