mode,load,0_vgg13-32,1_inception_v3-16,2_resnet18-4
mps-uncap,0.6,24.69325065612793,55.39226531982422,19.966840744018555
mig,0.6,41.39304161071777,30.89165687561035,11.040449142456055
mps-uncap,0.7,25.415420532226562,55.26995658874512,22.01080322265625
mig,0.7,40.90523719787598,24.315834045410156,7.970571517944336
mps-uncap,0.8,26.441097259521484,60.64128875732422,21.446943283081055
mig,0.8,40.78817367553711,31.083106994628906,11.553049087524414
mps-uncap,0.9,24.70874786376953,60.996055603027344,21.271944046020508
mig,0.9,40.70281982421875,22.13907241821289,11.458396911621094
mps-uncap,1.0,27.073383331298828,58.307647705078125,26.070833206176758
mig,1.0,40.706634521484375,23.975849151611328,11.396646499633789
mps-uncap,1.1,25.249719619750977,57.57951736450195,20.46680450439453
mig,1.1,40.23098945617676,21.955251693725586,5.614519119262695
mps-uncap,1.2,25.173425674438477,58.614253997802734,25.046825408935547
mig,1.2,40.24767875671387,26.0465145111084,10.459661483764648
mps-uncap,1.3,24.789810180664062,57.83343315124512,20.622968673706055
mig,1.3,41.313886642456055,25.91252326965332,10.139703750610352
