mode,load,0_densenet201-8,1_inception_v3-2,2_resnet34-16
mps-uncap,0.8,155.54170608520513,1187.234878540039,54.74829673767089
mps-uncap,0.9,532.0479869842529,4411.340951919556,315.3935670852661
mps-uncap,1.0,4493.156147003176,10346.354341506958,5204.282784461974
mps-uncap,0.5,58.41889381408693,28.92279624938965,13.815808296203615
mps-uncap,0.6,81.42361640930177,40.64521789550782,17.800903320312496
mps-uncap,0.7,96.4524507522583,64.70224857330324,26.40218734741212
mps-uncap,0.1,36.55862808227539,25.08106231689453,10.296106338500978
mps-uncap,0.2,38.41485977172851,21.962976455688484,11.52348518371582
mps-uncap,0.3,40.1961088180542,20.55740356445313,10.972833633422852
mps-uncap,0.4,48.21579456329346,21.829843521118164,12.07456588745117
