mode,load,0_densenet201-8,1_inception_v3-2,2_resnet34-16
mps-uncap,0.8,233.7882614135743,1365.7415652275085,103.8121509552
mps-uncap,0.9,770.4751491546631,4877.2210121154785,421.35899066925055
mps-uncap,1.0,4936.582489013672,11022.83495426178,5990.489249229431
mps-uncap,0.5,106.13445758819563,51.109337806701674,18.5796594619751
mps-uncap,0.6,116.56470298767086,58.53664398193357,26.002078056335435
mps-uncap,0.7,137.44235992431643,113.2474112510679,46.31331443786622
mps-uncap,0.1,23.265075683593746,26.68833017349239,8.351020812988263
mps-uncap,0.2,36.60083293914798,24.521148204803435,11.296033859252937
mps-uncap,0.3,42.62919425964358,22.28089570999145,11.765227317810051
mps-uncap,0.4,66.08840703964229,27.22296714782713,14.122209548950188
