mode,load,0_densenet201-8,1_inception_v3-2,2_resnet34-16
mps-uncap,0.8,134.16023254394534,1178.1533718109133,48.633575439453125
mps-uncap,0.9,510.06317138671875,4402.055501937866,309.0190887451172
mps-uncap,1.0,4471.951866149904,10336.917924880981,5197.722339630126
mps-uncap,0.5,37.37215995788575,19.811511039733887,8.128929138183599
mps-uncap,0.6,60.54215431213381,31.095886230468764,11.85524463653564
mps-uncap,0.7,75.30081272125244,55.71768283843994,20.72134017944337
mps-uncap,0.1,9.77573394775391,10.419678688049324,2.320623397827149
mps-uncap,0.2,17.45443344116211,10.541152954101564,4.937171936035156
mps-uncap,0.3,19.453930854797367,10.877346992492676,4.869031906127931
mps-uncap,0.4,27.580046653747566,12.883186340332031,6.255197525024413
