mode,load,0_densenet201-8,1_inception_v3-2,2_resnet34-16
mps-uncap,0.8,67.55995750427246,541.0903692245483,18.503904342651367
mps-uncap,0.9,267.2152519226074,2173.0470657348633,129.33766841888428
mps-uncap,1.0,2416.3079261779785,5833.543062210083,2831.924319267273
mps-uncap,0.5,24.42336082458496,13.097047805786133,6.5163373947143555
mps-uncap,0.6,35.533905029296875,17.42720603942871,7.657527923583984
mps-uncap,0.7,40.20380973815918,23.2698917388916,10.495424270629883
mps-uncap,0.1,23.108720779418945,16.610145568847656,7.997035980224609
mps-uncap,0.2,23.233413696289062,12.843489646911621,7.520437240600586
mps-uncap,0.3,22.608041763305664,11.156797409057617,6.537437438964844
mps-uncap,0.4,22.648096084594727,10.782957077026367,6.159067153930664
