mode,load,0_densenet201-8,1_inception_v3-2,2_resnet34-16
mps-uncap,0.8,20.6143856048584,8.569717407226562,3.762960433959961
mps-uncap,0.9,20.551681518554688,8.649826049804688,4.142522811889648
mps-uncap,1.0,20.37787437438965,8.643388748168945,4.323720932006836
mps-uncap,0.5,20.408153533935547,8.542299270629883,3.683328628540039
mps-uncap,0.6,20.454883575439453,8.630037307739258,3.7016868591308594
mps-uncap,0.7,20.196914672851562,8.575439453125,3.721475601196289
mps-uncap,0.1,20.076990127563477,8.569955825805664,4.213809967041016
mps-uncap,0.2,20.398378372192383,8.404970169067383,3.8459300994873047
mps-uncap,0.3,20.24531364440918,8.530855178833008,3.7055015563964844
mps-uncap,0.4,20.251989364624023,8.531570434570312,3.816366195678711
