mode,load,0_densenet201-8,1_inception_v3-2,2_resnet34-16
mps-uncap,0.8,22.00455665588379,10.392141342163086,7.050323486328125
mps-uncap,0.9,22.211551666259766,9.877920150756836,7.081151008605957
mps-uncap,1.0,22.137165069580078,9.882450103759766,7.0481061935424805
mps-uncap,0.5,22.103118896484375,10.23721694946289,6.895971298217774
mps-uncap,0.6,21.788311004638672,10.262393951416017,7.023048400878906
mps-uncap,0.7,22.23649024963379,9.694504737854006,6.99162483215332
mps-uncap,0.1,31.452465057373058,20.259499549865723,8.372640609741211
mps-uncap,0.2,24.058198928833008,15.960335731506348,7.948160171508789
mps-uncap,0.3,23.137760162353516,11.701130867004396,7.536935806274414
mps-uncap,0.4,22.43344783782959,10.607481002807617,7.001066207885742
