mode,load,0_densenet201-32,1_efficientnet_b7-8,2_mobilenet_v2-2,3_mobilenet_v2-32
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125,0.000476837158203125
