mode,load,0_densenet121-8,1_inception_v3-16,2_vgg11-32
mps-uncap,0.8,184.25200462341297,183.5226297378541,233.2339024543761
mps-uncap,0.9,211.95213794708224,660.4441952705388,700.6244277954089
mps-uncap,1.0,636.7452931404114,637.9483842849734,5034.590742588043
mps-uncap,0.5,63.36941719055178,52.33116149902347,64.06171321868898
mps-uncap,0.6,107.03393459320085,96.72561883926397,77.05760717391965
mps-uncap,0.7,167.3538422584533,119.28923130035393,112.58549690246589
mps-uncap,0.1,44.839191436767635,44.08550262451172,32.192635536193855
mps-uncap,0.2,44.6026849746704,36.01698398590088,33.41652154922485
mps-uncap,0.3,44.21350955963135,40.44218063354493,37.72392272949221
mps-uncap,0.4,52.62235641479497,40.94828128814699,46.66412115097044
