mode,load,0_densenet121-8,1_inception_v3-16,2_vgg11-32
mps-uncap,0.8,186.4027976989746,199.65219497680664,274.3229866027832
mps-uncap,0.9,237.89715766906738,770.5845832824707,848.2329845428467
mps-uncap,1.0,735.4762554168701,652.5309085845947,5133.301258087158
mps-uncap,0.5,43.99371147155762,49.616098403930664,82.4270248413086
mps-uncap,0.6,125.3352165222168,104.40778732299805,100.67319869995117
mps-uncap,0.7,186.02752685546875,175.1267910003662,125.50950050354004
mps-uncap,0.1,24.1851806640625,28.670549392700195,20.458459854125977
mps-uncap,0.2,30.924558639526367,27.3745059967041,27.291536331176758
mps-uncap,0.3,36.83805465698242,42.81425476074219,37.90760040283203
mps-uncap,0.4,60.32824516296387,44.0828800201416,63.94028663635254
