mode,load,0_densenet121-8,1_inception_v3-16,2_vgg11-32
mps-uncap,0.8,11.96599006652832,8.602142333984375,10.901451110839844
mps-uncap,0.9,12.950897216796875,8.871078491210938,10.954618453979492
mps-uncap,1.0,19.731760025024414,19.678831100463867,11.722087860107422
mps-uncap,0.5,11.80124282836914,8.617639541625977,10.709285736083984
mps-uncap,0.6,11.986732482910156,8.545398712158203,10.617971420288086
mps-uncap,0.7,11.957168579101562,8.607864379882812,10.61248779296875
mps-uncap,0.1,13.164758682250977,11.809110641479492,10.951519012451172
mps-uncap,0.2,12.02702522277832,9.505510330200195,10.602235794067383
mps-uncap,0.3,11.997699737548828,8.910417556762695,10.56218147277832
mps-uncap,0.4,12.10474967956543,8.520364761352539,10.849952697753906
