mode,load,0_densenet121-8,1_inception_v3-16,2_vgg11-32
mps-uncap,0.8,46.10252380371094,39.335012435913086,14.18428421020508
mps-uncap,0.9,41.12815856933594,43.63207817077637,14.383077621459963
mps-uncap,1.0,50.95937252044678,40.514469146728516,14.42723274230957
mps-uncap,0.5,34.34395790100098,29.026508331298828,14.414787292480469
mps-uncap,0.6,38.95998001098633,33.45227241516113,14.267587661743166
mps-uncap,0.7,43.370676040649414,37.46438026428223,14.34779167175293
mps-uncap,0.1,29.065370559692383,22.225618362426758,18.281936645507812
mps-uncap,0.2,28.456974029541016,23.98829460144043,14.371085166931152
mps-uncap,0.3,28.584671020507812,24.0628719329834,14.176559448242188
mps-uncap,0.4,29.710960388183597,25.256633758544922,14.291810989379885
