mode,load,0_densenet121-8,1_inception_v3-16,2_vgg11-32
mps-uncap,0.8,228.31964492797852,237.9436492919922,286.7453098297119
mps-uncap,0.9,277.9209613800049,809.3788623809814,860.6705665588379
mps-uncap,1.0,783.315896987915,692.7499771118164,5146.726608276367
mps-uncap,0.5,80.01995086669922,77.77023315429688,97.25642204284668
mps-uncap,0.6,147.6426124572754,123.26169013977051,113.74235153198242
mps-uncap,0.7,229.83121871948242,207.28254318237305,139.24384117126465
mps-uncap,0.1,48.96950721740723,50.61507225036621,33.77652168273926
mps-uncap,0.2,58.936357498168945,39.50953483581543,40.48967361450195
mps-uncap,0.3,49.00932312011719,51.37300491333008,49.14569854736328
mps-uncap,0.4,76.98607444763184,82.78298377990723,75.47450065612793
