mode,load,0_densenet121-8,1_inception_v3-16,2_vgg11-32
mps-uncap,0.8,41.26942157745361,34.57188606262207,36.404967308044434
mps-uncap,0.9,59.48376655578613,138.0622386932373,295.0589656829834
mps-uncap,1.0,111.32824420928955,148.87022972106934,2800.143003463745
mps-uncap,0.5,20.25771141052246,17.97938346862793,14.712095260620117
mps-uncap,0.6,22.58014678955078,20.129799842834473,17.578482627868652
mps-uncap,0.7,32.1807861328125,27.861356735229492,22.05824851989746
mps-uncap,0.1,27.67014503479004,20.383834838867188,13.773322105407715
mps-uncap,0.2,23.268699645996094,19.93119716644287,13.33773136138916
mps-uncap,0.3,21.72672748565674,18.42474937438965,13.36216926574707
mps-uncap,0.4,20.73979377746582,16.971826553344727,13.988018035888672
