mode,load,0_alexnet-2,1_resnet152-16,2_vgg13-2
mps-uncap,0.8,0.26345252990722656,5.7811737060546875,1.2135505676269531
mps-uncap,0.9,1.100778579711914,43.369293212890625,4.680514335632324
mps-uncap,1.0,11.41500473022461,826.1229991912842,61.6915225982666
mps-uncap,0.5,0.03933906555175781,0.053882598876953125,0.04172325134277344
mps-uncap,0.6,0.0400543212890625,0.05698204040527344,0.04220008850097656
mps-uncap,0.7,0.042438507080078125,1.0268688201904297,0.1634359359741211
mps-uncap,0.1,0.04315376281738281,0.05900859832763672,0.04649162292480469
mps-uncap,0.2,0.04029273986816406,0.05841255187988281,0.04267692565917969
mps-uncap,0.3,0.039577484130859375,0.05817413330078125,0.04291534423828125
mps-uncap,0.4,0.04029273986816406,0.057220458984375,0.04267692565917969
