mode,load,0_alexnet-2,1_resnet152-16,2_vgg13-2
mps-uncap,0.8,0.0073909759521484375,0.01239776611328125,0.008106231689453125
mps-uncap,0.9,0.0069141387939453125,0.013113021850585938,0.0073909759521484375
mps-uncap,1.0,0.0073909759521484375,0.014781951904296875,0.008821487426757812
mps-uncap,0.5,0.008821487426757812,0.011682510375976562,0.010013580322265625
mps-uncap,0.6,0.008106231689453125,0.011920928955078125,0.009059906005859375
mps-uncap,0.7,0.0069141387939453125,0.010251998901367188,0.0073909759521484375
mps-uncap,0.1,0.009059906005859375,0.017404556274414062,0.010967254638671875
mps-uncap,0.2,0.008106231689453125,0.01811981201171875,0.00858306884765625
mps-uncap,0.3,0.008344650268554688,0.0133514404296875,0.010013580322265625
mps-uncap,0.4,0.00762939453125,0.013113021850585938,0.008821487426757812
