mode,load,0_alexnet-2,1_resnet152-16,2_vgg13-2
mps-uncap,0.8,3.019571304321289,46.059346199035645,7.584047317504884
mps-uncap,0.9,6.322145462036133,164.49193954467776,24.03311729431154
mps-uncap,1.0,37.070989608764656,1696.0363388061526,141.3810729980469
mps-uncap,0.5,1.0143756866455083,16.06113910675049,2.216935157775879
mps-uncap,0.6,1.4290809631347656,19.728422164916992,3.024244308471679
mps-uncap,0.7,1.979827880859375,35.79521179199219,4.697132110595706
mps-uncap,0.1,0.05626678466796875,0.06580352783203125,0.06365776062011719
mps-uncap,0.2,0.15535354614257843,4.975676536560059,0.2589702606201169
mps-uncap,0.3,0.5307674407958987,10.704994201660158,1.0019540786743164
mps-uncap,0.4,0.8632898330688484,12.945795059204098,1.5251636505126953
