mode,load,0_alexnet-2,1_resnet152-16,2_vgg13-2
mps-uncap,0.8,8.081531524658201,104.0227556228637,22.2509527206421
mps-uncap,0.9,13.942146301269553,250.5055809020996,56.527395248413065
mps-uncap,1.0,55.15898704528807,2010.0930023193357,221.5809822082519
mps-uncap,0.5,2.67426252365112,36.68940305709832,5.908370018005371
mps-uncap,0.6,3.888893127441407,50.50213336944578,8.315467834472622
mps-uncap,0.7,4.688377380371096,84.39967632293722,10.947012901306154
mps-uncap,0.1,0.9762716293334962,6.584141254425089,1.7031002044677725
mps-uncap,0.2,1.1652183532714828,17.397356033325195,2.212800979614259
mps-uncap,0.3,1.4605426788330076,28.86206865310668,3.262758255004883
mps-uncap,0.4,1.9449853897094729,34.9787521362305,3.924083709716799
