mode,load,0_alexnet-2,1_resnet152-16,2_vgg13-2
mps-uncap,0.8,3.2041072845458984,29.39891815185547,5.408048629760742
mps-uncap,0.9,3.125429153442383,31.129121780395508,5.489826202392578
mps-uncap,1.0,3.5834312438964844,31.9974422454834,5.784034729003906
mps-uncap,0.5,3.255128860473633,26.137351989746094,5.235195159912109
mps-uncap,0.6,3.1499862670898438,27.899980545043945,5.33294677734375
mps-uncap,0.7,3.0875205993652344,29.38556671142578,4.951000213623047
mps-uncap,0.1,2.428293228149414,25.98118782043457,4.761934280395508
mps-uncap,0.2,2.627849578857422,20.16615867614746,4.558086395263672
mps-uncap,0.3,2.8824806213378906,23.00119400024414,4.824638366699219
mps-uncap,0.4,2.8297901153564453,24.07670021057129,5.113363265991211
