mode,load,0_alexnet-2,1_resnet152-16,2_vgg13-2
mps-uncap,0.8,1.7409324645996094,26.678061485290527,3.5452365875244145
mps-uncap,0.9,1.802206039428711,29.155492782592773,3.8056373596191406
mps-uncap,1.0,2.0012855529785156,30.44910430908203,3.952598571777344
mps-uncap,0.5,1.4965534210205078,21.242666244506836,3.0982494354248047
mps-uncap,0.6,1.5995502471923828,23.122787475585938,3.16619873046875
mps-uncap,0.7,1.6994476318359375,25.62689781188965,3.3254623413085938
mps-uncap,0.1,1.2551069259643555,20.274901390075684,2.111148834228516
mps-uncap,0.2,1.2340545654296875,18.875718116760254,2.5599956512451167
mps-uncap,0.3,1.2914657592773444,18.928909301757812,2.7174949645996094
mps-uncap,0.4,1.36566162109375,19.918251037597656,2.8933286666870117
