mode,load,0_alexnet-2,1_resnet152-16,2_vgg13-2
mps-uncap,0.8,16.98756217956543,138.10205459594727,42.768239974975586
mps-uncap,0.9,21.98648452758789,290.64130783081055,75.95109939575195
mps-uncap,1.0,68.72153282165527,2097.5027084350586,280.70902824401855
mps-uncap,0.5,8.898019790649414,57.33180046081543,22.0949649810791
mps-uncap,0.6,9.40084457397461,73.82702827453613,17.50040054321289
mps-uncap,0.7,10.416269302368164,121.66213989257812,23.08487892150879
mps-uncap,0.1,1.6880035400390625,12.124061584472656,3.1828880310058594
mps-uncap,0.2,2.687692642211914,34.256696701049805,4.297494888305664
mps-uncap,0.3,3.375530242919922,38.47622871398926,9.092569351196289
mps-uncap,0.4,4.253387451171875,54.334402084350586,8.402824401855469
