mode,load,0_resnet101-32,1_resnet34-8,2_vgg19-2
mps-uncap,0.8,209.8377323150636,73.31436634063728,40.2371883392334
mps-uncap,0.9,478.67596626281744,102.81399250030516,66.57629013061522
mps-uncap,1.0,699.0354919433593,617.9529571533205,179.30884361267078
mps-uncap,0.5,72.53465890884401,21.299214363098134,16.391847133636475
mps-uncap,0.6,90.14959335327134,28.981325626373295,19.153671264648445
mps-uncap,0.7,112.79256105422975,36.39869451522827,24.46200370788576
mps-uncap,0.1,31.322643756866455,10.771794319152846,7.58376598358154
mps-uncap,0.2,37.840735912323005,10.753831863403317,8.76324176788331
mps-uncap,0.3,49.87478256225586,16.280176639556892,9.917342662811278
mps-uncap,0.4,55.20980119705197,17.455155849456776,12.468576431274418
