mode,load,0_resnet101-32,1_resnet34-8,2_vgg19-2
mps-uncap,0.8,886.2206495084182,586.8124909057705,244.33690540788464
mps-uncap,0.9,984.1432945830892,659.375631641657,277.97248694015593
mps-uncap,1.0,1066.796763388853,745.9747912030164,310.7235183196473
mps-uncap,0.5,510.9625614298231,381.8929149195586,156.62939109737104
mps-uncap,0.6,618.904460640223,460.3206401881786,178.11570013892612
mps-uncap,0.7,742.2875039170244,521.4509836802814,211.6724933969249
mps-uncap,0.1,119.08237110752907,73.27760273817692,29.90280798992617
mps-uncap,0.2,220.53882280097372,154.43921997650122,59.925504869396555
mps-uncap,0.3,319.0024934717771,222.78821553008706,91.76242758901002
mps-uncap,0.4,425.7809424690059,296.3169686530646,125.95473901285858
