mode,load,0_resnet101-32,1_resnet34-8,2_vgg19-2
mps-uncap,0.8,28.70490550994873,12.14733123779297,7.11977481842041
mps-uncap,0.9,29.412174224853516,12.248826026916504,7.785797119140626
mps-uncap,1.0,30.05356788635254,13.428711891174316,7.915735244750977
mps-uncap,0.5,24.635910987854004,9.080314636230469,5.697846412658692
mps-uncap,0.6,25.672435760498047,10.039591789245607,6.004619598388675
mps-uncap,0.7,27.158617973327637,10.680365562438965,6.819581985473633
mps-uncap,0.1,19.388341903686523,5.770635604858398,2.80914306640625
mps-uncap,0.2,20.897507667541504,6.215715408325196,4.678034782409668
mps-uncap,0.3,21.911144256591797,7.810568809509277,4.92074489593506
mps-uncap,0.4,23.334860801696777,8.667850494384766,5.431222915649415
