mode,load,0_efficientnet_b6-2,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,0.013589859008789062,0.013589859008789062,0.009298324584960938
mps-uncap,0.9,0.01621246337890625,0.013589859008789062,0.011682510375976562
mps-uncap,1.0,0.015974044799804688,0.012636184692382812,0.011444091796875
mps-uncap,0.5,0.010013580322265625,0.012159347534179688,0.00858306884765625
mps-uncap,0.6,0.010013580322265625,0.010251998901367188,0.008821487426757812
mps-uncap,0.7,0.012636184692382812,0.011205673217773438,0.009298324584960938
mps-uncap,0.1,0.012874603271484375,0.011920928955078125,0.011920928955078125
mps-uncap,0.2,0.011920928955078125,0.011920928955078125,0.010967254638671875
mps-uncap,0.3,0.01239776611328125,0.010013580322265625,0.009298324584960938
mps-uncap,0.4,0.011920928955078125,0.010251998901367188,0.008821487426757812
