mode,load,0_efficientnet_b6-2,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,8709.976196289062,4621.45471572876,66.27917289733887
mps-uncap,0.9,14838.70553970337,9955.438613891602,1157.1104526519775
mps-uncap,1.0,18753.06797027588,14130.096673965454,5605.241775512695
mps-uncap,0.5,194.08059120178223,107.47122764587402,16.50094985961914
mps-uncap,0.6,294.1009998321533,178.0378818511963,22.460222244262695
mps-uncap,0.7,2164.128303527832,444.8432922363281,32.14097023010254
mps-uncap,0.1,59.39483642578125,47.3475456237793,19.134998321533203
mps-uncap,0.2,57.832956314086914,57.94692039489746,22.507667541503906
mps-uncap,0.3,90.50750732421875,82.14902877807617,16.628026962280273
mps-uncap,0.4,117.83432960510254,100.08096694946289,14.88494873046875
