mode,load,0_efficientnet_b6-2,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,7937.219190597534,4148.013591766357,18.754196166992188
mps-uncap,0.9,13316.267728805542,8959.66284275055,1091.8471336364746
mps-uncap,1.0,16356.042861938477,12687.329626083374,5262.251615524292
mps-uncap,0.5,81.32350444793704,37.577199935913086,3.427267074584961
mps-uncap,0.6,124.05061721801758,66.373872756958,5.101203918457031
mps-uncap,0.7,1882.1725845336916,271.3334560394287,10.140419006347656
mps-uncap,0.1,11.739015579223633,10.353994369506836,1.9850730895996076
mps-uncap,0.2,15.481948852539062,12.941956520080566,2.7985095977783208
mps-uncap,0.3,22.662830352783228,14.729499816894531,2.6357173919677743
mps-uncap,0.4,31.906557083129886,21.569252014160156,2.548599243164063
