mode,load,0_efficientnet_b6-2,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,19.203698635101322,14.904317855834961,2.6919770240783696
mps-uncap,0.9,18.91622543334961,14.854114055633545,2.856810092926025
mps-uncap,1.0,18.94575595855713,14.68750238418579,2.4508953094482395
mps-uncap,0.5,19.330992698669434,15.433540344238281,2.9908657073974587
mps-uncap,0.6,18.69119644165039,15.010929107666016,3.1195282936096174
mps-uncap,0.7,19.0433120727539,14.992964267730713,3.1433701515197754
mps-uncap,0.1,31.174254417419434,27.405271530151374,4.12832260131836
mps-uncap,0.2,27.314281463623086,23.836724758148186,4.084343910217285
mps-uncap,0.3,20.733537673950188,16.978645324707017,3.8721561431884766
mps-uncap,0.4,20.017728805541992,15.691852569580073,3.117704391479488
