mode,load,0_efficientnet_b6-2,1_resnet152-4,2_squeezenet1_1-4
mps-uncap,0.8,18.321752548217773,14.305591583251953,1.983642578125
mps-uncap,0.9,18.04208755493164,14.106154441833496,2.074718475341797
mps-uncap,1.0,18.221378326416016,14.049768447875977,1.959085464477539
mps-uncap,0.5,18.360352516174316,14.5524263381958,2.2110939025878906
mps-uncap,0.6,17.854738235473633,14.230823516845703,2.153754234313965
mps-uncap,0.7,18.308734893798828,14.237284660339355,2.2106170654296875
mps-uncap,0.1,29.562950134277344,23.737096786499023,3.9326190948486324
mps-uncap,0.2,20.26963233947754,16.77925586700439,3.8504362106323247
mps-uncap,0.3,19.321155548095703,15.272140502929688,3.0524730682373047
mps-uncap,0.4,18.715572357177734,14.455556869506836,2.273035049438477
