mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,93.97101402282715,166.38636589050293,48.902034759521484
mps-uncap,0.9,219.4051742553711,208.92596244812012,65.97661972045898
mps-uncap,1.0,786.3082885742188,2023.282527923584,363.08836936950684
mps-uncap,0.5,44.86513137817383,97.88703918457031,21.047353744506836
mps-uncap,0.6,52.92654037475586,69.60082054138184,298.3212471008301
mps-uncap,0.7,51.48196220397949,104.10928726196289,23.348093032836914
mps-uncap,0.1,37.3075008392334,21.452665328979492,4.459381103515625
mps-uncap,0.2,34.81602668762207,30.876636505126953,5.992650985717773
mps-uncap,0.3,43.40767860412598,37.142276763916016,11.015653610229492
mps-uncap,0.4,49.8046875,47.97649383544922,12.064933776855469
