mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,8.521556854248047,11.394262313842773,2.217531204223633
mps-uncap,0.9,8.968830108642578,11.433839797973633,2.2199153900146484
mps-uncap,1.0,8.88204574584961,11.48080825805664,2.226591110229492
mps-uncap,0.5,8.803606033325195,11.473894119262695,2.2139549255371094
mps-uncap,0.6,8.774280548095703,11.500358581542969,2.2096633911132812
mps-uncap,0.7,8.82411003112793,11.51132583618164,2.2230148315429688
mps-uncap,0.1,8.6822509765625,11.400699615478516,2.2242069244384766
mps-uncap,0.2,8.936166763305664,11.416912078857422,2.2270679473876953
mps-uncap,0.3,8.548259735107422,11.415243148803711,2.215147018432617
mps-uncap,0.4,8.680105209350586,11.415481567382812,2.2220611572265625
