mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,18.748879432678223,29.546737670898438,5.052089691162109
mps-uncap,0.9,31.86511993408203,43.057918548583984,8.244514465332031
mps-uncap,1.0,164.03114795684814,356.7619323730469,68.63021850585938
mps-uncap,0.5,16.11781120300293,18.456220626831055,3.100156784057617
mps-uncap,0.6,15.653610229492188,18.968820571899414,3.463268280029297
mps-uncap,0.7,16.188859939575195,21.547317504882812,4.003047943115234
mps-uncap,0.1,20.888805389404297,24.0633487701416,2.516508102416992
mps-uncap,0.2,21.00372314453125,21.654844284057617,2.504706382751465
mps-uncap,0.3,16.47806167602539,18.369197845458984,2.6092529296875
mps-uncap,0.4,15.999317169189453,18.24021339416504,2.83050537109375
