mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,20.106849670410153,25.189838409423828,5.253791809082031
mps-uncap,0.9,21.923623085021973,24.34055805206299,5.440769195556639
mps-uncap,1.0,22.141063213348385,24.871063232421875,5.56778907775879
mps-uncap,0.5,21.299495697021484,22.77109146118164,4.9615383148193315
mps-uncap,0.6,19.653759002685554,23.653354644775394,5.054421424865723
mps-uncap,0.7,19.377479553222653,24.362683296203613,5.169377326965332
mps-uncap,0.1,23.82615089416504,27.51432418823242,4.207968711853022
mps-uncap,0.2,24.26723480224609,27.61328935623169,4.501414299011226
mps-uncap,0.3,23.793931007385254,27.24305391311646,4.688580036163329
mps-uncap,0.4,23.159372806549072,25.357639789581302,4.918365478515624
