mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,28.193593025207523,57.06429481506348,9.89997386932373
mps-uncap,0.9,71.27556800842282,87.45031356811528,20.174503326416016
mps-uncap,1.0,390.31739234924316,1194.1002368927009,178.1632900238037
mps-uncap,0.5,13.338851928710938,17.982959747314453,2.885794639587403
mps-uncap,0.6,14.541769027709961,20.158481597900405,3.824090957641603
mps-uncap,0.7,17.47260093688965,29.98828887939453,5.380964279174808
mps-uncap,0.1,0.08516311645507822,0.16484260559081962,0.0705718994140625
mps-uncap,0.2,7.346153259277351,7.471323013305665,0.5069971084594737
mps-uncap,0.3,11.835169792175291,11.869072914123533,1.4965295791625977
mps-uncap,0.4,12.418651580810549,13.252973556518555,2.0681858062744136
