mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,43.98446083068849,76.81603431701659,13.608932495117188
mps-uncap,0.9,89.06908035278319,109.54613685607917,24.084997177124023
mps-uncap,1.0,410.60769557952887,1217.483949661256,182.3289394378662
mps-uncap,0.5,27.4960994720459,34.1651439666748,6.12330436706543
mps-uncap,0.6,27.90546417236328,36.17677688598633,7.1840763092041025
mps-uncap,0.7,31.941652297973633,48.98190498352051,8.942556381225586
mps-uncap,0.1,23.270845413208008,26.28464698791504,3.200531005859375
mps-uncap,0.2,24.244546890258793,27.62584686279297,3.7603378295898446
mps-uncap,0.3,26.85413360595703,28.13892364501953,4.4509172439575195
mps-uncap,0.4,26.49292945861817,28.985023498535156,5.013370513916016
