mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,57.060115337371805,116.2097454071048,20.77186107635498
mps-uncap,0.9,162.7765464782715,161.71440601348877,41.61219596862786
mps-uncap,1.0,642.7931213378906,1786.7432403564458,324.79319572448736
mps-uncap,0.5,28.401222229003913,44.16035652160646,7.375590801239009
mps-uncap,0.6,30.882425308227546,46.64297103881838,9.78820800781249
mps-uncap,0.7,39.52967643737791,73.61030578613281,13.13509941101074
mps-uncap,0.1,20.090007781982415,19.768171310424773,2.1514654159545863
mps-uncap,0.2,22.065668106079087,25.014805793762196,2.8309512138366593
mps-uncap,0.3,29.24610137939454,25.19888162612918,4.7419881820678675
mps-uncap,0.4,28.506400585174568,31.859242916107185,5.415797233581541
