mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,18.89939308166504,23.781251907348633,4.457831382751465
mps-uncap,0.9,20.95968723297119,23.51937294006348,4.745149612426759
mps-uncap,1.0,21.567559242248535,24.26614761352539,4.974842071533203
mps-uncap,0.5,17.79804229736328,19.922447204589844,3.967595100402832
mps-uncap,0.6,17.13385581970215,20.61910629272461,4.09083366394043
mps-uncap,0.7,17.600488662719727,22.064208984375,4.265499114990235
mps-uncap,0.1,22.26405143737793,25.647592544555664,2.886056900024414
mps-uncap,0.2,23.032665252685547,26.306438446044922,3.1465053558349614
mps-uncap,0.3,22.068166732788082,23.701119422912598,3.540492057800293
mps-uncap,0.4,19.385409355163574,19.309639930725098,3.763771057128906
